id,ss_id,produce_id,ProduceWeight,PercentageReceived,ContainerType,ChildSurvey
34503744-6a40c4d0,582-34498705-b71cd412,prod1003,2,1,1,0
44657430-67869bae,582-44657250-7c471a6a,prod1003,2,1,1,0
35222591-5e56d882,583-35222378-2b20d5f9,prod1003,2,1,1,0
39437696-d5bb2ff5,583-39437609-8f1d16af,prod1003,2,1,1,0
49367544-13d3b587,584-49366826-37175d1b,prod1003,2,1,1,0
42351942-4b31e4a2,585-42351757-3725d6b2,prod1003,2,1,1,0
49686507-5e99f334,585-49686195-0f206364,prod1003,2,1,1,0
42351608-b54100a5,586-42350744-b34eed02,prod1003,2,1,1,0
45246979-45adf0f9,587-45246718-7e76cacb,prod1003,2,1,1,0
50178701-96ec04f1,587-50096049-ff9e8ad6,prod1003,2,1,1,0
45984010-2a870392,589-45983971-10c9deeb,prod1003,2,1,1,0
42363447-30e4461e,597-42363387-37a5090d,prod1003,2,1,1,0
43793754-619f360f,599-43793552-09e813df,prod1003,2,1,1,0
49493638-21969711,613-49452114-130a1b1f,prod1003,2,1,1,0
45073177-8d23fe06,616-45072968-9ab87c08,prod1003,2,1,1,0
42425988-bf895902,620-42425941-6dec55a0,prod1003,2,1,1,0
50279045-17deabcc,620-50278983-a17744ea,prod1003,2,1,1,0
36726879-6114c42f,63-36726839-80d2e7a6,prod1003,2,1,1,0
51807191-02844ca2,63-51807065-06e9033e,prod1003,2,1,1,0
38663795-5157a67b,631-38663440-6dd6aa73,prod1003,2,1,1,0
43869149-7eddb0a1,652-43869122-741117a1,prod1003,2,1,1,0
36723871-b7e0e21e,656-36723832-61665318,prod1003,2,1,1,0
44580084-c9b0932a,656-44578912-ebf3466c,prod1003,2,1,1,0
47285142-3100a010,664-47285060-6308d990,prod1003,2,1,1,0
45261214-d5694f4a,668-45261110-267b79fe,prod1003,2,1,1,0
50193537-8721d98b,668-50193483-ef4aaff9,prod1003,2,1,1,0
36668864-d380a66c,67-36637078-794c94e1,prod1003,2,1,1,0
45078902-28aaf7c6,674-45078683-5c4c61c8,prod1003,2,1,1,0
44498629-156014a6,678-44498407-3c933cc7,prod1003,2,1,1,0
45109360-4ed56bc5,679-45109157-09acc433,prod1003,2,1,1,0
43888807-bc3a0823,681-43888503-ba1e2fca,prod1003,2,1,1,0
43784637-da45e754,682-43784418-90af196b,prod1003,2,1,1,0
43967491-15abb13f,684-43957874-ee856983,prod1003,2,1,1,0
42363262-92f8e401,687-42363087-75ad12b0,prod1003,2,1,1,0
43948023-fac62a8c,688-43947732-8f44a189,prod1003,2,1,1,0
34376193-b9be6c79,694-34375987-880d5423,prod1003,2,1,1,0
39612745-02b0a610,695-39612671-38350415,prod1003,2,1,1,0
34494920-561d774a,696-34494554-508c0806,prod1003,2,1,1,0
44401169-21089fdc,696-44401043-c89321e9,prod1003,2,1,1,0
36590484-abcadc2c,697-35117710-0c5aa08d,prod1003,2,1,1,0
39640019-bedeb58e,697-39639828-49fbc6c5,prod1003,2,1,1,0
39357939-53110633,7-39357781-79b433e8,prod1003,2,1,1,0
42297471-1c171107,701-42297363-595ac4e0,prod1003,2,1,1,0
49507337-f4da238e,701-49505243-5b989b68,prod1003,2,1,1,0
34415240-392c6f72,703-34414908-8ef1cac1,prod1003,2,1,1,0
44464163-6a2dfb0d,703-44464005-8d60b6ce,prod1003,2,1,1,0
35018089-a9ca803c,705-35017909-24a07548,prod1003,2,1,1,0
42336059-19061a6f,708-42335692-1f4f027d,prod1003,2,1,1,0
49442444-b3983371,708-49421311-3848992b,prod1003,2,1,1,0
51537190-4c8109fa,708-51537138-5ff85da7,prod1003,2,1,1,0
45249338-4da0faed,710-45249150-5b899365,prod1003,2,1,1,0
50199871-a88f0a44,710-50199808-2be1e906,prod1003,2,1,1,0
46679526-bbbacc84,711-46678876-dd012824,prod1003,2,1,1,0
49576709-35db37f7,711-49576521-9847d6ae,prod1003,2,1,1,0
51787326-ca8b0716,711-51787213-6a306b31,prod1003,2,1,1,0
39611277-b17c4670,8-39611135-7f8b0446,prod1003,2,1,1,0
43961701-fc83e101,89-43947904-9419aeca,prod1003,2,1,1,0
45247505-ef0e12b3,94-45247424-de326b5b,prod1003,2,1,1,0
43772387-c26eb29f,125-43772325-68800306,prod1003,2,1,1,0
43959775-90a12aba,502-43959618-43966e8e,prod1003,2,1,1,0
44488779-98c349e7,67-44478053-7255a47d,prod1003,2,1,1,0
43877578-0d3792e5,679-43877531-509866fe,prod1003,2,1,1,0
44397226-52bb15fe,574-44396505-4dae694c,prod1003,2,1,1,0
51714467-e5f39b33,456-51714359-59d81df8,prod1076,2,1,1,0
47200003-c4185ab4,468-47199978-daa43a71,prod1076,2,1,1,0
38835088-715aa325,487-38835002-4b8f9124,prod1076,2,1,1,0
47361009-c58da0c7,492-47360996-7feafb70,prod1076,2,1,1,0
37314499-5bda9476,493-37314461-a96de71f,prod1076,2,1,1,0
42347925-929bd842,516-42347915-fb64fc2b,prod1076,2,1,1,0
38753154-d60ec597,580-38753078-dc99f7ad,prod1076,2,1,1,0
37404547-38c4eada,583-37404467-71a07e4e,prod1076,2,1,1,0
47463681-a036616a,586-47463350-300fb38d,prod1076,2,1,1,0
50896504-e24bf7b4,586-50896121-b2ce0adf,prod1076,2,1,1,0
35042463-bdb984df,587-35042121-76dd920b,prod1076,2,1,1,0
38769048-862b8448,595-38768777-a3a14e64,prod1076,2,1,1,0
34343298-7c0c9e87,626-34343260-5b9ee8b6,prod1076,2,1,1,0
47285173-313dddca,664-47285060-6308d990,prod1076,2,1,1,0
42351638-ea4573b0,675-42351366-c6da9b00,prod1076,2,1,1,0
38943523-8748ba21,687-38943216-fbacfad0,prod1076,2,1,1,0
39431561-5ca6e582,119-39431163-6aa9b8f9,prod1076,2,1,1,0
47242377-4026e0e8,119-47242365-c7f6c97b,prod1076,2,1,1,0
45084505-dbd2217e,122-45084434-a0a25287,prod1076,2,1,1,0
34549996-3ba41778,123-34549822-e827b8a7,prod1076,2,1,1,0
41583880-6592ac30,14-41575019-2397a97a,prod1076,2,1,1,0
51655322-3b34beff,171-51655133-bb3b2ee0,prod1076,2,1,1,0
46646086-074d26a7,173-46645859-e52d7e10,prod1076,2,1,1,0
37062428-910ea2a2,187-36832611-3ba6705c,prod1076,2,1,1,0
49676292-c1f81c25,187-49675969-5d6accbf,prod1076,2,1,1,0
44667761-71ebc534,189-44667562-c8465eb3,prod1076,2,1,1,0
46624903-245663b4,193-46623344-100a8167,prod1076,2,1,1,0
44496347-5608d848,385-44477258-f46819f4,prod1076,2,1,1,0
36639225-de25eac9,41-36638823-8f81d798,prod1076,2,1,1,0
38847144-6c9e8ab8,41-38846733-3a1803da,prod1076,2,1,1,0
51722664-158a60fb,41-51722321-86d229c8,prod1076,2,1,1,0
34341440-b0de6e9f,431-34341178-c6c8c74b,prod1076,2,1,1,0
51787017-c1d293c2,441-51787008-850bdf2c,prod1076,2,1,1,0
41663561-fdda3d91,454-41663428-ec5cb397,prod1076,2,1,1,0
43937323-0549ee71,454-43937116-0e9b6cc2,prod1076,2,1,1,0
45265606-6abb031c,455-45265328-d85ce145,prod1076,2,1,1,0
36639747-77427fda,456-36639681-d00b836d,prod1076,2,1,1,0
38847293-83a7aa5b,456-38847084-0b9c979c,prod1076,2,1,1,0
51710232-8ff60d30,459-51710065-0502f0b9,prod1076,2,1,1,0
36716805-f4ae40ce,462-36716671-9cc5a455,prod1076,2,1,1,0
42350742-3c0d124e,462-42350441-0b547b10,prod1076,2,1,1,0
44574877-69effac5,462-44574728-79bc0bbd,prod1076,2,1,1,0
49610662-3ec9a4d2,462-49610428-0867a26d,prod1076,2,1,1,0
43795704-1a95f101,463-43795516-9a2aa455,prod1076,2,1,1,0
37144410-dbb2b2e0,468-37144139-f88ef020,prod1076,2,1,1,0
38833818-2dba286d,486-38833689-40fd188d,prod1076,2,1,1,0
49488098-17bb5e2f,486-49488014-8a4a7476,prod1076,2,1,1,0
37317518-5c26a503,490-37317437-4418255e,prod1076,2,1,1,0
37146431-8bd976c5,491-37146324-23f86ee5,prod1076,2,1,1,0
39354009-fbd7cd25,491-39353938-4e42f25b,prod1076,2,1,1,0
47193580-89952f84,491-47193501-7e0b9d1b,prod1076,2,1,1,0
39523650-3d824aad,493-39523570-2c180141,prod1076,2,1,1,0
47367572-8e4d6235,493-47367562-b1bc0cf5,prod1076,2,1,1,0
37430334-b84b1d9a,499-37429020-84a718f0,prod1076,2,1,1,0
44462787-1df5149b,506-44462568-f2cdbf03,prod1076,2,1,1,0
42257197-8d560af9,513-42256914-5669488c,prod1076,2,1,1,0
44471062-cdfa6423,513-44470556-2234c2df,prod1076,2,1,1,0
50099875-28971e7f,513-50099820-d098b7da,prod1076,2,1,1,0
50190312-961b2ac0,516-50190127-c5795e60,prod1076,2,1,1,0
44463974-3d2ea5e7,517-44463769-bc3b9ee6,prod1076,2,1,1,0
50097495-c578e26b,517-50097400-06687f3a,prod1076,2,1,1,0
37229634-e48f4081,524-37229498-7c4cee55,prod1076,2,1,1,0
39437806-2aa38984,524-39437613-bc3ff6f7,prod1076,2,1,1,0
47280506-545c55b5,524-47280395-0d30328f,prod1076,2,1,1,0
37159431-7069da41,525-37159336-ded94c67,prod1076,2,1,1,0
47210744-88097888,525-47210699-2041aeba,prod1076,2,1,1,0
38749069-c27be0ed,526-38748972-c2074765,prod1076,2,1,1,0
43967209-6237ae6c,533-43967087-529553cb,prod1076,2,1,1,0
35048000-8f363559,538-35047418-d1080a87,prod1076,2,1,1,0
47383323-32b0fb05,538-47298631-61e3809c,prod1076,2,1,1,0
37323003-77cdb848,539-37322950-89d2f4da,prod1076,2,1,1,0
47362458-3033d89f,539-47362300-717a8424,prod1076,2,1,1,0
35955497-279939f6,543-35954964-04104c01,prod1076,2,1,1,0
49425430-d7a2da73,543-49425244-50bb1330,prod1076,2,1,1,0
37160739-c82a09c4,578-37160634-95d309bb,prod1076,2,1,1,0
37226903-f5cca288,581-37226808-b2c09e3f,prod1076,2,1,1,0
39436709-3d8efc9c,581-39436681-5bba7fa9,prod1076,2,1,1,0
47279393-15646840,581-47279363-c1f35d6c,prod1076,2,1,1,0
42184122-dfe7691a,582-42183599-0ddec885,prod1076,2,1,1,0
47278363-579d90d4,583-47278291-44087969,prod1076,2,1,1,0
40167934-a1d9021d,584-40167873-a0ca5845,prod1076,2,1,1,0
49367582-96d0f99d,584-49366826-37175d1b,prod1076,2,1,1,0
49668194-93a539d6,584-49667845-20af6fab,prod1076,2,1,1,0
38933874-a378f8ff,585-38933712-9c6407a1,prod1076,2,1,1,0
40138975-c380e261,585-40137141-ac124077,prod1076,2,1,1,0
44641510-de7e4aaa,585-44641335-f66edbe8,prod1076,2,1,1,0
47463410-81d69751,585-47463184-8c3e16be,prod1076,2,1,1,0
49686476-734a93f5,585-49686195-0f206364,prod1076,2,1,1,0
37325660-bb80b60c,587-37325398-95c4b592,prod1076,2,1,1,0
47383451-9b94410d,587-47297543-b6ef4ba3,prod1076,2,1,1,0
36559991-2f2b4bd6,595-36559910-66f33714,prod1076,2,1,1,0
49426363-ef8e5919,595-49425922-65ec8830,prod1076,2,1,1,0
42268195-17ebedef,596-42267243-077ebcee,prod1076,2,1,1,0
49503853-4b819dbd,596-49503572-97cd1d63,prod1076,2,1,1,0
51714643-479e40fb,596-51714159-e786f0d1,prod1076,2,1,1,0
51754565-b9b1c4e6,597-51754417-e32ae9f4,prod1076,2,1,1,0
36559357-e44d7501,598-36559037-f9c577e1,prod1076,2,1,1,0
42181287-f1026fd9,598-42180293-afc051c7,prod1076,2,1,1,0
51638117-57107a33,598-51637782-b0a880f0,prod1076,2,1,1,0
41584520-4d32351d,599-41584356-5a8daf9c,prod1076,2,1,1,0
43793732-027f3386,599-43793552-09e813df,prod1076,2,1,1,0
35053391-58b7cc18,613-35053035-32d0a5fa,prod1076,2,1,1,0
41657450-b8a3d110,613-41657365-1bccc2ec,prod1076,2,1,1,0
49493540-3054c3d3,613-49452114-130a1b1f,prod1076,2,1,1,0
36550334-a7b37b4f,614-36550251-e107c141,prod1076,2,1,1,0
42192239-e5eb605b,614-42192008-1a028527,prod1076,2,1,1,0
49420151-53d0684e,614-49419463-8443dcf4,prod1076,2,1,1,0
51714027-e1c20c9a,614-51713620-9555b7a8,prod1076,2,1,1,0
44380998-092bfad8,620-44380718-26d1e2a5,prod1076,2,1,1,0
50279077-527ed5e3,620-50278983-a17744ea,prod1076,2,1,1,0
34589037-b464742f,627-34588899-963009fa,prod1076,2,1,1,0
36733911-e679ca1a,637-36733853-943c8ac8,prod1076,2,1,1,0
44657402-32378128,637-44656421-04e9ccaa,prod1076,2,1,1,0
49595447-24231671,637-49594785-44b325bf,prod1076,2,1,1,0
46609127-235d3f4e,655-46608950-350995ed,prod1076,2,1,1,0
42388631-4e4b671c,656-42388584-c569e483,prod1076,2,1,1,0
39377308-efd6a5a4,66-39377264-4d2e8b43,prod1076,2,1,1,0
37163549-cad820ce,664-37161681-64781aa6,prod1076,2,1,1,0
50090214-e2e0fb25,664-50053880-2433b844,prod1076,2,1,1,0
35190394-92ead9d1,668-35190034-524be63f,prod1076,2,1,1,0
38599238-cbda9c74,668-37324863-be92ae1c,prod1076,2,1,1,0
41912329-fe41b3ed,668-41912012-12d0f682,prod1076,2,1,1,0
47463029-7de8cf9a,668-47462872-2b801f22,prod1076,2,1,1,0
38872761-87fdb5a3,670-38872645-ab7f50c8,prod1076,2,1,1,0
46714871-89e55f7b,678-46714320-360e200d,prod1076,2,1,1,0
49541249-b781e1e3,678-49540431-033f948b,prod1076,2,1,1,0
34346292-2fe30a32,680-34346102-761bad48,prod1076,2,1,1,0
43784613-969c93da,682-43784418-90af196b,prod1076,2,1,1,0
36721073-1f364a42,683-36721038-8f2c53f3,prod1076,2,1,1,0
43967466-6784e45b,684-43957874-ee856983,prod1076,2,1,1,0
43872848-ea583f37,686-43872659-812756b2,prod1076,2,1,1,0
45085784-a2c6614f,686-45085593-0e47353e,prod1076,2,1,1,0
41682790-e0e81c11,688-41682494-ec882cbd,prod1076,2,1,1,0
39452444-d9a4dce3,694-39451428-e20548ad,prod1076,2,1,1,0
38923205-bd3c5a50,695-38923160-3adeb9fe,prod1076,2,1,1,0
39612712-0b883e4b,695-39612671-38350415,prod1076,2,1,1,0
49575892-25da87e1,695-49575789-08ee1645,prod1076,2,1,1,0
38751970-22bb5570,696-38751840-5d7278f2,prod1076,2,1,1,0
49415764-27eb5974,696-49415540-49512244,prod1076,2,1,1,0
37316406-7d7df135,697-37316221-b20ef03e,prod1076,2,1,1,0
47374402-c3085eb9,697-47374375-32a01256,prod1076,2,1,1,0
37158979-a3bc2a2b,7-37158879-7e719a18,prod1076,2,1,1,0
47195654-9fc7471d,7-47195587-beb5a21d,prod1076,2,1,1,0
38833598-5b0d4c76,703-38833318-dd79f761,prod1076,2,1,1,0
49489765-4fa10350,703-49489679-71f1ae73,prod1076,2,1,1,0
38837770-351ac946,704-38837565-c9c60ff6,prod1076,2,1,1,0
50922365-fe59f7b5,704-50921866-39c89341,prod1076,2,1,1,0
37229864-ed0bc9c7,705-37229601-24070366,prod1076,2,1,1,0
47280624-8f2a7818,705-47280436-ff588dfc,prod1076,2,1,1,0
51797458-e192b123,707-51797314-dac870c9,prod1076,2,1,1,0
49421938-c2a38957,708-49421311-3848992b,prod1076,2,1,1,0
49491610-fbab54d7,710-49491354-21b77fdd,prod1076,2,1,1,0
49576665-bf6f9def,711-49576521-9847d6ae,prod1076,2,1,1,0
38935858-c01907d1,8-38935770-b446a54d,prod1076,2,1,1,0
39611236-63fd331b,8-39611135-7f8b0446,prod1076,2,1,1,0
38044695-a3945119,453-38044311-695bb01d,prod1076,2,1,1,0
35213934-93617169,500-35213849-3a1113a2,prod1076,2,1,1,0
35191867-ff69cfe4,539-35191480-aa760fc4,prod1076,2,1,1,0
41653409-b3547669,539-41652475-a2498ddd,prod1076,2,1,1,0
38021132-17fa13ea,669-38020687-e114b03a,prod1076,2,1,1,0
38763233-f45e9088,598-38762360-dc505374,prod1076,2,1,1,0
43867308-fe6d9e4d,297-43867223-b22b20ae,prod1050,2,1,1,0
47218872-5b829852,297-47218816-6cf42efc,prod1050,2,1,1,0
39540206-f7ed007a,460-39540140-a3ad65a4,prod1050,2,1,1,0
49517071-201a7246,465-49516826-8c462000,prod1050,2,1,1,0
42348064-c214ee32,516-42347915-fb64fc2b,prod1050,2,1,1,0
42192161-4094367a,614-42192008-1a028527,prod1050,2,1,1,0
49574264-ee24a846,67-49574014-75d31447,prod1050,2,1,1,0
44498778-6bfa483c,678-44498407-3c933cc7,prod1050,2,1,1,0
37250085-d7dacc5f,454-37249993-16fd674c,prod1050,2,1,1,0
39631205-470ec6eb,455-39631054-5977164f,prod1050,2,1,1,0
42277465-d7787930,456-42277415-6266ad85,prod1050,2,1,1,0
44477366-9ae65d8d,456-44477293-4e3ffc21,prod1050,2,1,1,0
39462753-1571d2d9,458-39444240-bd9db7fa,prod1050,2,1,1,0
41579992-60b3a628,543-41579829-0b48f5e1,prod1050,2,1,1,0
44657091-9443a273,594-44656991-64f182a6,prod1050,2,1,1,0
42363410-7355906d,597-42363387-37a5090d,prod1050,2,1,1,0
44505245-14ec0c19,597-44505075-31b9e35c,prod1050,2,1,1,0
46695492-221a6243,597-46695376-fbca54b2,prod1050,2,1,1,0
46605703-81836d56,598-46605628-618d945f,prod1050,2,1,1,0
37388385-6d0b2f59,600-37388298-5067f67d,prod1050,2,1,1,0
44398043-ae6b4442,614-44397838-7bfb866a,prod1050,2,1,1,0
37167725-4429ce68,682-37167348-79bd82a8,prod1050,2,1,1,0
37252814-2ab2be2f,686-37252715-2ad06acb,prod1050,2,1,1,0
45254338-c85aee2e,42-45254236-5e155e6a,prod1050,2,1,1,0
41663487-3817646a,454-41663428-ec5cb397,prod1050,2,1,1,0
41672366-aade5d5c,458-41672047-a00aff74,prod1050,2,1,1,0
41577642-efaf729c,682-41577357-2ddf59d4,prod1050,2,1,1,0
49576857-3c2cbaa5,123-49576763-e78659b3,prod1050,2,1,1,0
37157079-9cdf96fd,14-37156822-a8685824,prod1050,2,1,1,0
39374361-24d8ea55,14-39369572-f38d2a58,prod1050,2,1,1,0
41583738-61f5f93c,14-41575019-2397a97a,prod1050,2,1,1,0
40264094-391f57a4,177-40263886-4a9480de,prod1050,2,1,1,0
49676274-7b17a484,187-49675969-5d6accbf,prod1050,2,1,1,0
42448620-6ee233e4,189-42448360-64ca2153,prod1050,2,1,1,0
44667636-a1adc6c0,189-44667562-c8465eb3,prod1050,2,1,1,0
46862297-9ae072b4,189-46850589-45c0d8d1,prod1050,2,1,1,0
49677466-91ed31e0,189-49677296-72cef8d1,prod1050,2,1,1,0
36639569-f9bbaa54,41-36638823-8f81d798,prod1050,2,1,1,0
42337045-f33bd815,41-42336733-607e10fa,prod1050,2,1,1,0
44473358-1411a6e0,41-44473260-49ac439d,prod1050,2,1,1,0
37425753-91904ecc,42-37425697-a49f4f82,prod1050,2,1,1,0
40053310-6951608b,442-40053203-66deab26,prod1050,2,1,1,0
44471476-86e39cb5,442-44471330-dbbe8e22,prod1050,2,1,1,0
45093562-34e2acb6,454-45093529-863291db,prod1050,2,1,1,0
45265504-d7a2478c,455-45265328-d85ce145,prod1050,2,1,1,0
50281825-95f0c0ce,455-50281737-a417ee93,prod1050,2,1,1,0
46690830-90f415cf,456-46690766-e2c79525,prod1050,2,1,1,0
49503672-036a55c3,456-49503489-23071946,prod1050,2,1,1,0
45094683-a85937aa,458-45094184-c7490c8f,prod1050,2,1,1,0
36573656-c6111b43,459-36573325-5df78c01,prod1050,2,1,1,0
42200368-d17269fc,459-42200318-9c901751,prod1050,2,1,1,0
44460970-3c9a0bdc,459-44460874-0da5204a,prod1050,2,1,1,0
46611654-5e7aa71b,459-46611588-f8a72512,prod1050,2,1,1,0
49493698-2cdbd488,459-49493646-d8859cf9,prod1050,2,1,1,0
37323552-8e4c90e4,460-37323389-949b4069,prod1050,2,1,1,0
45240844-6db4d425,460-45240797-5d6c87c0,prod1050,2,1,1,0
36876435-d518a325,461-36876297-844dae11,prod1050,2,1,1,0
43691696-30d50974,461-43683444-ad8b938f,prod1050,2,1,1,0
44657657-b9916469,461-44657555-1032d468,prod1050,2,1,1,0
46873204-2b816071,461-46873149-27d54ad4,prod1050,2,1,1,0
50921208-c9801a93,461-50921109-362b9c99,prod1050,2,1,1,0
36716921-960f664d,462-36716671-9cc5a455,prod1050,2,1,1,0
42350591-1b67f7bf,462-42350441-0b547b10,prod1050,2,1,1,0
44574799-1fa67f2f,462-44574728-79bc0bbd,prod1050,2,1,1,0
46771260-70c8528d,462-46771233-a27d876f,prod1050,2,1,1,0
49610495-7ad49320,462-49610428-0867a26d,prod1050,2,1,1,0
37177735-cfe4b2bb,463-37177675-86149cae,prod1050,2,1,1,0
39372122-1a411f1b,463-39372023-cb3588f5,prod1050,2,1,1,0
43795592-6de86e4c,463-43795516-9a2aa455,prod1050,2,1,1,0
43043317-a12a3791,464-43043164-fb57d9a8,prod1050,2,1,1,0
46464928-7491f9d4,464-46464884-dcf4c238,prod1050,2,1,1,0
37314575-820dd21a,493-37314461-a96de71f,prod1050,2,1,1,0
37338352-50b5c902,533-37338287-5f74cc24,prod1050,2,1,1,0
49533205-4fb71387,577-49532750-843ad8cb,prod1050,2,1,1,0
36819919-b929ffa5,594-36819444-0bb33de2,prod1050,2,1,1,0
42436803-21971b7c,594-42436786-fdd35d9e,prod1050,2,1,1,0
36560145-b7664006,595-36559910-66f33714,prod1050,2,1,1,0
44504936-488b4e49,595-44504688-f841d30b,prod1050,2,1,1,0
49425999-102f704d,595-49425922-65ec8830,prod1050,2,1,1,0
51639655-7ca29aee,595-51639472-c41c4dd9,prod1050,2,1,1,0
36637006-35a137fe,596-36636488-08ddf756,prod1050,2,1,1,0
42267937-3528dbf0,596-42267243-077ebcee,prod1050,2,1,1,0
44474397-73fee1c2,596-44474322-23e09e35,prod1050,2,1,1,0
46690137-bccb174d,596-46690102-4585397b,prod1050,2,1,1,0
51714559-b635c6dc,596-51714159-e786f0d1,prod1050,2,1,1,0
36716293-7ea72b36,597-36715920-4391632f,prod1050,2,1,1,0
36559471-1d972144,598-36559037-f9c577e1,prod1050,2,1,1,0
42181169-e5162779,598-42180293-afc051c7,prod1050,2,1,1,0
49428834-4a5e28bb,598-49421572-00f1bf9e,prod1050,2,1,1,0
41584425-a204769b,599-41584356-5a8daf9c,prod1050,2,1,1,0
39547799-7bb25457,600-39547692-b9e96cb6,prod1050,2,1,1,0
42436459-a8d95c11,604-42436382-2eed2069,prod1050,2,1,1,0
36550495-0fefe865,614-36550251-e107c141,prod1050,2,1,1,0
49419717-beef4f18,614-49419463-8443dcf4,prod1050,2,1,1,0
42355819-1f84c045,63-42355708-e6b5348c,prod1050,2,1,1,0
49622174-439e2a02,63-49621996-8b8feda2,prod1050,2,1,1,0
36734004-7f25a9be,637-36733853-943c8ac8,prod1050,2,1,1,0
44657280-b0b864ca,637-44656421-04e9ccaa,prod1050,2,1,1,0
45175354-ab7a3c6e,637-45175063-c7be56d0,prod1050,2,1,1,0
46792121-258394d7,637-46792095-5f9fea7f,prod1050,2,1,1,0
49595038-b924fa04,637-49594785-44b325bf,prod1050,2,1,1,0
44579876-29a87bd6,656-44578912-ebf3466c,prod1050,2,1,1,0
49585226-2d7f7ac3,656-49585099-3a1d0985,prod1050,2,1,1,0
44488962-2a29a0cf,67-44478053-7255a47d,prod1050,2,1,1,0
50087472-7947f582,677-50087103-c712908e,prod1050,2,1,1,0
39368817-5f85e663,682-39368673-a105dc42,prod1050,2,1,1,0
36722195-c5ed9132,683-36721038-8f2c53f3,prod1050,2,1,1,0
42360131-ce69ee5b,683-42359406-160532cf,prod1050,2,1,1,0
44561685-9394a4d3,683-44561559-1bd81633,prod1050,2,1,1,0
51813907-075355fd,683-51800331-8c4dc461,prod1050,2,1,1,0
37331501-5230df5e,684-37329976-77de8d6e,prod1050,2,1,1,0
39547297-41ae3824,684-39536546-28ff28fc,prod1050,2,1,1,0
41757397-61a7c0fa,684-41749791-a0158ed0,prod1050,2,1,1,0
45199921-8ac3fcfb,684-45199791-7bb3c4c8,prod1050,2,1,1,0
41660344-8c1cab17,686-41660300-87e8de09,prod1050,2,1,1,0
45085670-b2328063,686-45085593-0e47353e,prod1050,2,1,1,0
50110114-a52e39f4,686-50109770-9d4c0fa4,prod1050,2,1,1,0
36807783-36058f7f,687-36806592-3c0b6db0,prod1050,2,1,1,0
42363114-fb39d862,687-42363087-75ad12b0,prod1050,2,1,1,0
46782134-0ee52beb,687-46782059-3498c50d,prod1050,2,1,1,0
39465112-e554d88b,688-39464993-ed83572a,prod1050,2,1,1,0
45092638-cac06f76,688-45092589-6674c603,prod1050,2,1,1,0
40239376-d024a93f,94-40239271-2725b3fe,prod1050,2,1,1,0
41589536-958b398d,297-41589484-ddcca74e,prod1047,2,1,1,0
42195335-9acdae93,298-42195320-0fa1f6c0,prod1047,2,1,1,0
38760284-6c3520c3,431-38760272-ba12b6e9,prod1047,2,1,1,0
45179335-9869b99c,502-45179167-c0110d97,prod1047,2,1,1,0
46774331-b89fdd3e,516-46774208-9ce4f934,prod1047,2,1,1,0
47357420-4b07a9b9,521-47357343-56f0011c,prod1047,2,1,1,0
37347794-38ee5736,523-37347664-93b34283,prod1047,2,1,1,0
39567806-1ebce30c,523-39567766-7b7da78f,prod1047,2,1,1,0
40063225-85e4a1ca,571-40063075-5f397a03,prod1047,2,1,1,0
45180914-49c1604a,590-45180899-1baca442,prod1047,2,1,1,0
47293207-f7f4b3ea,616-47293156-1fb271cd,prod1047,2,1,1,0
49588433-db3cf172,622-49588384-dedf0937,prod1047,2,1,1,0
41675844-80786dff,624-41675795-f96ab058,prod1047,2,1,1,0
50208446-28076599,624-50208361-96890669,prod1047,2,1,1,0
43985677-aff300d6,625-43903419-72a70ccb,prod1047,2,1,1,0
46712609-68b0840f,625-46712465-15a4976b,prod1047,2,1,1,0
47293362-d29ba3c8,674-47293300-99dc1310,prod1047,2,1,1,0
46634652-637f4d91,680-46634509-8c7ab6d8,prod1047,2,1,1,0
41589087-d910e8d9,700-41589032-0aabbecd,prod1047,2,1,1,0
42297547-f9c62471,701-42297363-595ac4e0,prod1047,2,1,1,0
42194602-bc53bc59,702-42194574-69fb1dce,prod1047,2,1,1,0
42336088-939f69b8,708-42335692-1f4f027d,prod1047,2,1,1,0
45273884-de643c4b,81-45273625-8024710b,prod1047,2,1,1,0
45159377-66aeef1e,430-45159275-4ade29c9,prod1047,2,1,1,0
45073632-77a33623,479-45073615-8ecbf519,prod1047,2,1,1,0
43051264-0b0eaa86,539-43051178-692d9a4d,prod1047,2,1,1,0
43872610-6dcb9043,705-43872179-25c1f743,prod1047,2,1,1,0
35124527-d2fb7a41,291-35124462-9a4d6752,prod1047,2,1,1,0
35125489-1d2f1c3f,293-35125328-825d7125,prod1047,2,1,1,0
41757540-c284e9e3,293-41757523-3ffd9d43,prod1047,2,1,1,0
47218843-e5609e23,297-47218816-6cf42efc,prod1047,2,1,1,0
46638142-5410918b,298-46638100-2bf5ce04,prod1047,2,1,1,0
40153188-164d2953,299-40153110-8cd1d809,prod1047,2,1,1,0
42366163-19c880b4,299-42366139-177fc163,prod1047,2,1,1,0
46786304-94f82245,299-46786281-3b790149,prod1047,2,1,1,0
46759184-1ea44323,521-46759045-621ce97a,prod1047,2,1,1,0
40888673-d3c70450,522-40888610-11ba40ad,prod1047,2,1,1,0
48883865-55119165,522-48883849-a1e42b98,prod1047,2,1,1,0
48884892-3da8cb71,523-48884839-0b16753d,prod1047,2,1,1,0
44485460-c6b61cab,571-44484748-a0da46c7,prod1047,2,1,1,0
46701610-389eb125,571-46701583-806e2f2d,prod1047,2,1,1,0
